,Ad_ID,date,brand,Model,Year,Condition,Kilometers,Engine Capacity (CC),Transmission Type,Body Type,Fabrica?,price
291,bcb68e7ad55040b1b449aa732f4e3cba,16-02-2023,MG,HS,2021,Used,"70,000",1500,Automatic,SUV,,750000
292,3777699ff0e745ecb09578c069bb06b2,16-02-2023,Renault,Logan,2022,Used,"10,000",1600,Manual,Sedan,,390000
293,248c4feb801a47d486943fb03c385337,16-02-2023,Opel,Astra,2016,Used,"95,000",1600,Automatic,Sedan,,455000
294,nissan,16-02-2023,Nissan Motor Egypt,Sunny,2017,Used,"93,000",1500,Automatic,Sedan,Yes,298000
295,6c372faa2a33440d8e06908fe993dbab,16-02-2023,Senova,A1,2016,Used,"130,000",1500,Automatic,Hatchback,,250000
296,d87096a868cf4df8bae2a721e9903300,16-02-2023,Hyundai,Accent,2010,Used,"115,000",1600,Automatic,Sedan,,265000
297,range,16-02-2023,Range Rover,Sport,2020,Used,"37,000",3000,Automatic,SUV,Yes,4150000
298,nissan,16-02-2023,Nissan Motor Egypt,Sunny,2022,Used,"23,000",1500,Automatic,Sedan,,376000
299,nissan,16-02-2023,Nissan Motor Egypt,Juke,2014,Used,"130,000",1600,Automatic,SUV,,420000
300,grand,16-02-2023,Jeep,Grand Cherokee,2015,Used,"130,000",5700,Automatic,SUV,,1250000
301,faf6a51138a6449c8d2135a373ec85fb,16-02-2023,Jaguar,XF,2010,Used,"70,000",3500,Automatic,Sedan,,780000
305,37a622d8002145ec95eeeb1e62cfa99f,18-02-2023,MG,6,2020,Used,"30,810",1500,Automatic,Sedan,Yes,595000
311,a8e1d1fd9bcd49c1aac7ca2bb827776a,07-02-2023,Mercedes,E300,2022,Used,10,2000,Automatic,Coupe,Yes,3750000
312,3ebf112695c74c57816aa64b7254b297,16-02-2023,Dodge,Ram,2010,Used,"120,000",5700,Automatic,SUV,,1400000
313,c7ccc149043d4f3abe6ab6ebc67430c9,16-02-2023,BMW,X1,2013,Used,"60,000",2000,Automatic,Hatchback,,730000
314,61a491a2a9ef4c16b7f032c3961d9ebc,16-02-2023,Mercedes,C180,2020,Used,"30,000",1500,Automatic,Sedan,,1950000
315,f,16-02-2023,Jaguar,F-PACE,2018,Used,"56,800",2000,Automatic,SUV,Yes,2000000
316,cla,16-02-2023,Mercedes,CLA 180,2021,Used,"24,000",1300,Automatic,Sedan,,1580000
317,3032a92af8d143d59b60175f44a26823,16-02-2023,Mercedes,C180,2017,Used,"37,000",1600,Automatic,Cabriolet,Yes,1675000
318,f067c23893a54e7ca1126591897517d9,16-02-2023,Audi,Q8,2022,Used,10,3000,Dual Clutch,SUV,Yes,4350000
319,ix,16-02-2023,Hyundai,IX 35,2015,Used,"42,000",1600,Automatic,SUV,Yes,650000
320,db3c0ef337654505a0b59a75e4616c96,16-02-2023,BMW,X1,2013,Used,"140,000",2000,Automatic,SUV,Yes,580000
321,d49be9f97c3f4a988e19a77cebd6eb7a,16-02-2023,Kia,Sorento,2021,Used,"33,000",3300,Automatic,SUV,Yes,1450000
322,9c45469de1744a82bb0853ba6a3a49ff,16-02-2023,Audi,Q7,2022,Used,10,2000,Dual Clutch,SUV,Yes,3450000
323,elantra,16-02-2023,Hyundai,Elantra MD,2012,Used,"94,000",1600,Automatic,Sedan,Yes,405000
328,arrizo,18-02-2023,Chery,ARRIZO 5,2022,Used,"42,144",1500,Automatic,Sedan,,365000
331,glc,07-02-2023,Mercedes,GLC 43,2022,Used,10,3000,Automatic,SUV,Yes,1050000
332,glc,14-02-2023,Mercedes,GLC 300,2021,Used,"10,000",2000,Automatic,SUV,,1300000
334,425b88bfa2f44443b77607f65920190f,16-02-2023,Kia,Sportage,2015,Used,"105,000",1600,Automatic,SUV,,665000
335,a77df5e1e2c94ef9a5ef3e45614c68d3,16-02-2023,Opel,Insignia,2018,Used,"55,000",1600,Automatic,Sedan,,800000
336,62de1cd7c55c4b8099f08b4198a98baa,16-02-2023,Mercedes,E200,2021,Used,"10,000",2000,Automatic,Coupe,Yes,2650000
337,arrizo,16-02-2023,Chery,ARRIZO 5,2020,Used,"50,000",1500,Manual,Sedan,,210000
338,0300d806756c480da608afd3d79d314f,16-02-2023,BMW,X1,2022,Used,10,1500,Automatic,SUV,Yes,1850000
339,c26677214ebb4d9e91fec152bb169cb1,16-02-2023,Renault,Sandero,2016,Used,"92,000",1600,Automatic,SUV,Yes,300000
340,tiggo,16-02-2023,Chery,Tiggo 7 Pro,2022,Used,"35,500",1500,Automatic,SUV,Yes,755000
341,598faf4eafb948a69dac762af60b3e46,16-02-2023,Seat,Leon,2021,Used,"18,000",1600,Automatic,Hatchback,,850000
342,nissan,16-02-2023,Nissan Motor Egypt,Sunny,2021,Used,"46,000",1500,Automatic,Sedan,,370000
343,deba1a82f24a492c8d706d7d38239bef,16-02-2023,Chevrolet,Aveo,2017,Used,"7,900",1500,Automatic,Sedan,Yes,335000
344,elantra,16-02-2023,Hyundai,Elantra HD,2022,Used,"30,000",1600,Automatic,Sedan,,510000
345,118bb027aef14f66a30414fc6507c3c5,16-02-2023,Kia,Cerato,2016,Used,"105,000",1600,Automatic,Sedan,Yes,495000
354,440i,06-02-2023,BMW,440i Coupe,2022,Used,10,3000,Automatic,Coupe,Yes,1100000
355,sandero,16-02-2023,Renault,Sandero Stepway,2016,Used,"100,000",1600,Automatic,Hatchback,,250000
356,1bd02409d80b46a3926ef166bc01153b,16-02-2023,Renault,Fluence,2015,Used,"66,000",1600,Automatic,Sedan,,200000
357,7ff8a75b22774af58860101f6ad3952c,16-02-2023,Peugeot,301,2020,Used,"50,000",1600,Manual,Sedan,Yes,390000
358,elantra,16-02-2023,Hyundai,Elantra CN7,2022,Used,"31,000",1600,Automatic,Sedan,Yes,830000
359,glc,16-02-2023,Mercedes,GLC 200,2021,Used,25,1900,Automatic,SUV,Yes,2850000
360,5a85c61e94ed4faba24c51ca9cd2f974,16-02-2023,Mercedes,A180,2022,Used,28,1300,Automatic,Sedan,Yes,1650000
361,gla,16-02-2023,Mercedes,GLA 200,2019,Used,"80,000",1600,Automatic,SUV,Yes,1100000
362,glk,16-02-2023,Mercedes,GLK 250,2015,Used,"139,000",2000,Automatic,SUV,,1050000
363,c,16-02-2023,Mercedes,C Coupe,2019,Used,"25,000",1600,Automatic,Coupe,Yes,1750000
364,45545128c7d14c32a84176a928ea147d,16-02-2023,Kia,Sportage,2022,Used,"1,000",1600,Automatic,SUV,Yes,1200000
365,grand,16-02-2023,Jeep,Grand Cherokee,2020,Used,"95,000",5700,Automatic,SUV,,1900000
366,elantra,16-02-2023,Hyundai,Elantra,2019,Used,"140,000",1600,Automatic,Sedan,,400000
376,5e8442982bff44f3bca6fb3b90b43bfb,07-02-2023,Mercedes,C200,2022,Used,"1,600",1500,Automatic,Sedan,Yes,2800000
377,43ec70b4426f48678349fc676ab933de,16-02-2023,MG,6,2022,Used,"20,000",1500,Dual Clutch,Sedan,Yes,640000
378,nissan,16-02-2023,Nissan Motor Egypt,Sunny,2022,Used,"45,000",1500,Automatic,Coupe,,400000
379,liberty,16-02-2023,Jeep,Liberty,2004,Used,"245,000",3700,Automatic,SUV,Yes,249000
380,2858b1710af640f5952a5a451f2e6e55,16-02-2023,Mercedes,C180,2018,Used,"30,000",1600,Automatic,Sedan,Yes,1720000
381,c82e5e82caca4197b5624636aa4457a3,16-02-2023,Audi,Q8,2022,Used,"1,600",3000,Automatic,SUV,Yes,4150000
382,rio,16-02-2023,Kia,Rio II,2015,Used,"145,000",1400,Automatic,Sedan,,365000
383,f394d259819d418da7c8ca0f4cac3182,16-02-2023,Kia,Sportage,2017,Used,"100,000",1600,Automatic,SUV,Yes,770000
384,e4027ae87ef449f4a601b1deed9daa6e,16-02-2023,Kia,Rio,2013,Used,"90,000",1400,Automatic,Hatchback,Yes,370000
385,f20cc8659fde454abd90a6f4fffcc9f2,16-02-2023,Nasr,Shahin,2002,Used,"785,255",1400,Manual,Sedan,,62000
386,08754995d60745c5b0d255b8f372714e,16-02-2023,Nasr,Shahin,2007,Used,"150,000",1600,Manual,Sedan,,85000
387,c5,16-02-2023,Citroen,C5 Aircross,2021,Used,"65,000",1600,Automatic,SUV,,850000
388,59c3b7bf7fdc45eca28a0e63228a6ddc,16-02-2023,BYD,L3,2023,Used,"23,000",1500,Automatic,Sedan,,410000
391,7dab8345766e4c6fa70fa6688f59c4f8,,Chevrolet,Optra,2023,Used,53,1500,Automatic,Sedan,,450000
395,9e4e5806da374970b6d2d4709e457970,13-02-2023,BMW,330i,2023,Used,10,2000,Automatic,Sedan,,2900000
396,gla,09-02-2023,Mercedes,GLA 200,2022,Used,10,1300,Automatic,SUV,,2300000
397,nissan,15-02-2023,Nissan Motor Egypt,Sentra,2019,Used,"65,000",1600,Automatic,Sedan,,445000
398,nissan,15-02-2023,Nissan Motor Egypt,Sunny,2020,Used,"90,000",1500,Automatic,Sedan,Yes,370000
399,ea5c189c211b4d28b4affd86c38ca53a,15-02-2023,Chevrolet,Lanos,2013,Used,"124,000",1600,Manual,Sedan,,160000
400,arrizo,15-02-2023,Chery,ARRIZO 5,2021,Used,"68,000",1500,Automatic,Sedan,,370000
401,cross,15-02-2023,Opel,Cross Land,2012,Used,"90,000",1400,Automatic,Hatchback,,258000
402,b0c840382447423cafedbbd9e680696e,15-02-2023,Opel,Insignia,2018,Used,"58,000",1600,Automatic,Sedan,Yes,720000
403,34212a249039442a817bfda7caeed2c2,15-02-2023,Suzuki,Swift,2017,Used,"80,000",1200,Automatic,Hatchback,,350000
404,elantra,15-02-2023,Hyundai,Elantra HD,2023,Used,200,1600,Automatic,Sedan,,550000
405,d33857ef79ab4bc2a2189a2efbb93a1a,15-02-2023,Toyota,Corolla,2013,Used,"180,000",1600,Automatic,Sedan,,393000
406,5fbf32de98614735918a16696f99d0a2,15-02-2023,Toyota,Corolla,2019,Used,"8,500",1600,Automatic,Sedan,,610000
407,b,15-02-2023,Mercedes,B 200,2013,Used,"93,000",1600,Automatic,Hatchback,Yes,615000
408,5df047ed6486408f90dcd26439fc3f4c,15-02-2023,Chevrolet,Cruze,2010,Used,"255,000",1600,Automatic,Sedan,,225000
418,59b43a1543a94413881bbf07e7db4063,07-02-2023,Mercedes,E300,2022,Used,10,2000,Automatic,Sedan,Yes,3450000
419,507e68b1993d4948b7f9b0ad91b2dd12,15-02-2023,Renault,Logan,2022,Used,100,1600,Automatic,Sedan,Yes,445000
420,2f4401a1767741079689918500a23a19,15-02-2023,Chevrolet,Optra,2021,Used,"30,000",1500,Automatic,Sedan,Yes,385000
421,sandero,15-02-2023,Renault,Sandero Stepway,2021,Used,"90,000",1600,Automatic,Hatchback,Yes,410000
422,59cbfb00c6bf4a86ae12cc2cce0328e6,15-02-2023,Kia,Sportage,2023,Used,"1,000",1600,Automatic,SUV,,1300000
423,68038d5e9fa14c1381957912f142c2ea,15-02-2023,Suzuki,Van,2015,Used,"58,000",1000,Manual,Van,Yes,185000
424,d502b7c7b5d7463caa03732edd749a2a,15-02-2023,Speranza,Tiggo,2009,Used,"165,000",1600,Manual,SUV,Yes,178000
425,7eeb5dea4a5143ceae3b8ac90875fdf4,15-02-2023,Lada,Granta,2016,Used,"86,000",1600,Manual,Sedan,,160600
426,86f3595998d744528d4b12c1bfd4b19e,15-02-2023,BMW,i7,2023,Used,100,6400,Automatic,Sedan,,7250000
427,a114afb389dc4e3296f55e7ecadf282e,15-02-2023,Mazda,3,2016,Used,"184,000",1600,Automatic,Sedan,,430000
428,2dbc6fb0715d4fd49b2d9d2c12b32700,15-02-2023,Kia,Carens,2009,Used,"206,000",1600,Manual,Hatchback,Yes,360000
429,9db7dad463604d5e8091f248fcfae8af,15-02-2023,Volkswagen,Jetta,2011,Used,"292,613",2000,Automatic,Sedan,No,250000
430,235010637b004b358862917d4acb7b4e,15-02-2023,Porsche,Taycan,2023,Used,100,3000,Automatic,SUV,,7900000
441,44fc2a656f1f49ff95027b936808bf58,15-02-2023,Kia,Rio,2013,Used,"97,000",1400,Automatic,Hatchback,,295000
442,elantra,15-02-2023,Hyundai,Elantra,2013,Used,"100,000",1600,Automatic,Coupe,Yes,430000
443,accent,15-02-2023,Hyundai,Accent HCI,2019,Used,"129,000",1600,Automatic,Sedan,No,380000
444,range,15-02-2023,Range Rover,Velar,2023,Used,"1,000",2000,Automatic,SUV,,3700000
445,nissan,15-02-2023,Nissan Motor Egypt,Sunny,2022,Used,"52,000",1500,Automatic,Sedan,,390000
446,db3a773c5ca74e84871eed48667c20d9,15-02-2023,Mercedes,E200,2022,Used,"1,000",2000,Dual Clutch,Sedan,,3300000
447,nissan,15-02-2023,Nissan Motor Egypt,Sunny,2015,Used,"1,000",1500,Automatic,Sedan,Yes,289000
448,e,15-02-2023,Mercedes,E 180,2016,Used,"55,000",1600,Automatic,Sedan,,1680000
449,range,15-02-2023,Range Rover,Sport,2022,Used,"35,000",2000,Automatic,SUV,Yes,4350000
450,adfbbfcd81a946f88e62b18d4a624d62,15-02-2023,Suzuki,Swift,2022,Used,"1,000",1200,Automatic,Hatchback,Yes,510000
451,c,15-02-2023,Mercedes,C Coupe,2013,Used,"198,000",1600,Automatic,Coupe,Yes,760000
460,e70c3cddbb5a47609d9f02a535338c70,06-02-2023,BMW,Z4,2022,Used,10,3000,Dual Clutch,Cabriolet,Yes,900000
462,accent,15-02-2023,Hyundai,Accent RB,2019,Used,"110,000",1400,Automatic,Sedan,,375000
463,nissan,15-02-2023,Nissan Motor Egypt,Sunny,2022,Used,"60,000",1500,Automatic,Sedan,Yes,395000
464,402af73ece7a46d193c58beb62c5d93a,15-02-2023,BMW,X1,2017,Used,"160,000",1500,Automatic,SUV,Yes,820000
465,nissan,15-02-2023,Nissan Motor Egypt,Qashqai,2013,Used,"130,000",1200,Automatic,Hatchback,Yes,415000
466,tipo,15-02-2023,Fiat,Tipo Hatchback,2021,Used,"43,000",1600,Automatic,Hatchback,Yes,630000
467,nissan,15-02-2023,Nissan Motor Egypt,Qashqai,2013,Used,"135,000",1200,Automatic,Hatchback,Yes,415000
468,elantra,15-02-2023,Hyundai,Elantra AD,2021,Used,"40,000",1600,Automatic,Sedan,Yes,540000
469,bef5b693fbb64621a9a6c7ea543fadf9,15-02-2023,Hyundai,Matrix,2003,Used,"148,000",1600,Manual,Sedan,Yes,180000
470,38aacc692b3746a4ac34ae9c543ba081,15-02-2023,Fiat,Polonez,1990,Used,"3,000",1600,Manual,Hatchback,,45000
471,swift,15-02-2023,Suzuki,Swift Dzire,2022,Used,"42,000",1200,Automatic,Sedan,,405000
472,nissan,15-02-2023,Nissan Motor Egypt,Sunny,2019,Used,"100,000",1500,Automatic,Sedan,,320000
473,alfa,15-02-2023,Alfa Romeo,Giulietta Quadrifoglio Verde,2015,Used,"10,000",1400,Automatic,Hatchback,Yes,820000
484,4e6390a576464c3081cb3ddd5febf165,15-02-2023,Mercedes,C180,2022,Used,"1,000",1500,Automatic,Sedan,Yes,2500000
485,range,15-02-2023,Range Rover,Evoque,2017,Used,"57,000",2000,Automatic,SUV,,1750000
486,e6cb8be74421437895a279034ca10466,15-02-2023,Jeep,Wrangler,2011,Used,"130,000",1600,Automatic,Hatchback,,820000
487,4bbc5eb206f34849ab27f72019b142b0,15-02-2023,Mercedes,A200,2021,Used,"45,000",1400,Automatic,Sedan,Yes,1400000
488,92a76cc0da754af29fb794686f465d5c,15-02-2023,Opel,Astra,2020,Used,"110,000",1400,Automatic,Sedan,Yes,455000
489,b8deee5a38c94419a3898802d61946a8,15-02-2023,MG,6,2021,Used,"42,000",1500,Automatic,Sedan,,600000
490,41c09f1bb3e64787961dd674ff98fede,15-02-2023,MG,6,2022,Used,"15,000",1500,Dual Clutch,Sedan,,675000
491,f272c0e5115144b183f2516c56c745eb,15-02-2023,Porsche,Boxster,2010,Used,"75,000",3500,Automatic,Cabriolet,,1580000
492,55087daf9a9345cd98077564a5ad3797,15-02-2023,Kia,Xceed,2022,Used,"1,000",1500,Automatic,SUV,Yes,840000
493,9d99559ba7674679a78d223ea8c4f821,15-02-2023,Haval,JOLION,2022,Used,"8,000",1500,Automatic,SUV,,730000
494,nissan,15-02-2023,Nissan Motor Egypt,Juke,2014,Used,"120,000",1600,Automatic,SUV,No,330000
504,1e41456fe841479d8d80803c1dfdc056,13-02-2023,Mercedes,E350,2019,Used,"20,000",2000,Automatic,Sedan,Yes,2650000
505,fbe5767c99e442cd836c7115f55c329c,15-02-2023,Changan,CS15,2022,Used,"34,000",1500,Automatic,Hatchback,,400000
506,9787641ddb0541b8983ad6e255e3a6a3,15-02-2023,Fiat,Tipo,2018,Used,"170,000",1600,Automatic,Sedan,,450000
507,e00282d09ada493f87b28f0ee983af94,15-02-2023,Kia,Sportage,2021,Used,"69,000",1600,Automatic,SUV,,900000
508,9dd1144b3e924c72ac0d8a5a010844f7,15-02-2023,Speranza,M11,2010,Used,"158,000",1600,Automatic,Sedan,Yes,140000
509,4f131e4f99914ef794cc88b0cce5435a,15-02-2023,Citroen,C3,2022,Used,800,1200,Automatic,Hatchback,Yes,675000
510,0a263fe6a92b44399c40b33a8aceecf3,15-02-2023,Geely,Okavango,2022,Used,"28,800",1500,Dual Clutch,SUV,,875000
511,08eb7b65c60243d48f24ddf0bdaddad9,15-02-2023,MG,HS,2022,Used,"1,000",1500,Dual Clutch,SUV,,925000
512,5062ec75fd4245a7be9e265769e5086f,15-02-2023,MG,HS,2022,Used,"1,000",1500,Dual Clutch,SUV,,915000
513,0b9679cb9d8c431d9e0f02363c342a08,15-02-2023,MG,6,2022,Used,"1,000",1500,Dual Clutch,Sedan,,790000
514,f4c59c2c9cba4b05bd760adf6df2e26c,15-02-2023,MG,6,2022,Used,"1,000",1500,Dual Clutch,Sedan,,780000
515,09bf8216ff7a4e09a09e3286925b9b51,15-02-2023,Mitsubishi,Lancer,1999,Used,"200,000",1300,Manual,Sedan,,125000
516,575f4473ba8246f3ac2ebb1ec2379e5e,15-02-2023,MG,6,2022,Used,"1,000",1500,Dual Clutch,Sedan,,710000
521,63c0134c1c16df2ee446f6cc,18-02-2023,BYD,F3,2020,Used,"90,717",1500,Manual,Sedan,,270000
525,07805fa8409a429c9dbbef502302e7f8,12-02-2023,MG,5,2020,Used,"60,000",1500,Automatic,Sedan,Yes,450000
527,0e0bf66f46f44a9ab6c8ef244156a202,15-02-2023,MG,RX5,2022,Used,"1,000",1500,Dual Clutch,SUV,,720000
528,18521a8a1bb5465a9b66a4d91b3ac753,15-02-2023,MG,ZS,2022,Used,"1,000",1500,Automatic,SUV,,665000
529,5e6dc6dedff64be48e76cdc0ba7b521d,15-02-2023,MG,5,2022,Used,"1,000",1500,CVT,Sedan,,590000
530,db6efed0c8cf433cbeb9b3d726a0b740,15-02-2023,MG,5,2022,Used,"1,000",1500,CVT,Sedan,,555000
531,922ca12116d1401fba90e9f0c8c96ccc,15-02-2023,MG,5,2022,Used,"1,000",1500,CVT,Sedan,,505000
532,72cef5fc1f4c421bb3dbdcf261da4208,15-02-2023,Ford,Focus,2006,Used,"210,000",1600,Automatic,Sedan,,190000
533,61c0c51ae61e4efb9092e90b2eb6fe87,15-02-2023,Mitsubishi,Lancer,1999,Used,"200,000",1300,Manual,Sedan,,120000
534,0a301b0dcd5a44afa38c7d0497ddec61,15-02-2023,BMW,X5,2020,Used,"62,000",3000,Automatic,SUV,,3175000
535,nissan,15-02-2023,Nissan Motor Egypt,Sunny,2018,Used,"92,000",1500,Automatic,Sedan,,300000
536,dongfeng,15-02-2023,Dongfeng,Aeolus A30,2022,Used,"1,000",1600,Automatic,Sedan,,600000
537,128,15-02-2023,Fiat,128 nova,1997,Used,"199,999",1300,Manual,Sedan,Yes,33000
538,e748ed5897fe421e915c486b63157735,15-02-2023,Porsche,Macan,2017,Used,"94,000",2000,Automatic,SUV,Yes,1875000
549,nissan,15-02-2023,Nissan Motor Egypt,Sunny,2023,Used,"17,000",1500,Automatic,Sedan,,480000
550,be8be9b011034d78a4beba8c8758fdea,15-02-2023,Kia,Sportage,2022,Used,"18,000",1600,Automatic,SUV,,890000
551,bc74855f167b451289ac95e7d530e62a,15-02-2023,Volkswagen,Tiguan,2020,Used,"41,000",1400,Automatic,SUV,,1085000
552,b9d1f5ee00224a7d8972e15ed78d9ef7,15-02-2023,Jeep,Wrangler,2013,Used,"172,000",3800,Automatic,SUV,,850000
553,408b3a6e6023472c8dc45e41be8427f0,15-02-2023,Toyota,Corolla,2020,Used,"120,000",1600,Manual,Sedan,,575000
554,976a1605bc2a4abf94749e19a77d276c,15-02-2023,Kia,Cerato,2017,Used,"116,000",1600,Automatic,Sedan,,450000
555,489caf7435dd4a3085d75637ab00a4c5,15-02-2023,Mercedes,C180,2013,Used,"190,000",1500,Automatic,Sedan,,680000
556,48f335ab2b51471aa580db9ede182d94,15-02-2023,Subaru,XV,2022,Used,"4,000",1600,CVT,SUV,,1080000
557,bae72307ffd04a03bc095c0721889f48,15-02-2023,Mercedes,C180,2019,Used,"60,000",1600,Automatic,Coupe,,1680000
558,50a672f4f1ad4f83b20eb06adbac0735,15-02-2023,BMW,X3,2018,Used,"4,000",3000,Automatic,SUV,,2300000
559,faa715333b62443898a7e3039542005f,15-02-2023,Renault,Megane,2020,Used,"170,000",1600,Automatic,Sedan,Yes,470000
566,range,18-02-2023,Range Rover,Velar,2022,Used,10,2000,Automatic,SUV,,3450000
570,7287741714bf462699142131b454488b,15-02-2023,Volkswagen,Pointer,2006,Used,"300,000",1600,Manual,Hatchback,Yes,80000
571,67143664b7e9484d93f5fa61fba870a0,15-02-2023,Chevrolet,Aveo,2020,Used,"56,000",1500,Automatic,Sedan,,350000
572,elantra,14-02-2023,Hyundai,Elantra MD,2015,Used,"130,000",1600,Automatic,Sedan,Yes,420000
573,643b4c9c319a4981816d89ef285f85e7,14-02-2023,MG,5,2022,Used,"33,000",1500,CVT,Sedan,Yes,460000
574,accent,14-02-2023,Hyundai,Accent HCI,2021,Used,"41,000",1400,Automatic,Sedan,Yes,475000
575,nissan,14-02-2023,Nissan Motor Egypt,Qashqai,2013,Used,"140,000",1600,Automatic,SUV,,370000
576,b244e5bb13774b8799e13eb9aac9d1e0,14-02-2023,Kia,Sportage,2020,Used,"70,000",1600,Automatic,SUV,Yes,885000
577,logan,14-02-2023,Renault,Logan MCV,2016,Used,"107,000",1600,Manual,Sedan,Yes,205000
578,042723e1da794c8881fc5aa3cc18a4d8,14-02-2023,Chevrolet,Optra,2020,Used,"18,000",1500,Automatic,Sedan,Yes,350000
579,glc,14-02-2023,Mercedes,GLC 200,2022,Used,800,2000,Automatic,SUV,,3300000
580,1d0cac46520a40448150f5a827aa6e7d,14-02-2023,Renault,Logan,2013,Used,"100,000",1600,Manual,Sedan,Yes,215000
591,1896d60f42df4caba63417f2cc28738a,14-02-2023,Kia,Sportage,2021,Used,"49,000",1600,Automatic,SUV,Yes,850000
592,45a909ff9c86408f969cf0b2d52c2d83,14-02-2023,Chevrolet,Optra,2014,Used,"139,000",1500,Automatic,Sedan,,265000
593,0cf9f3c0a5e04e038dacb29251e0f902,14-02-2023,Kia,Sportage,2021,Used,"25,000",1600,Automatic,SUV,,1075000
594,tiggo,14-02-2023,Chery,Tiggo 7,2021,Used,"60,000",1500,Automatic,SUV,,535000
595,f6fe646ff3904f8b8501b48fe684439b,14-02-2023,MG,ZS,2020,Used,"90,000",1500,Automatic,SUV,Yes,480000
596,db013f6ad604401db942802d3562e24f,14-02-2023,Peugeot,508,2020,Used,"70,000",1600,Automatic,Sedan,Yes,820000
597,74c9e22d3973455eb2b4dc0cb456c530,14-02-2023,Mitsubishi,Lancer,2007,Used,"200,000",1300,Automatic,Sedan,Yes,250000
598,tucson,14-02-2023,Hyundai,Tucson NX4e,2021,Used,"32,000",1600,Automatic,SUV,,1320000
599,7f1cfc3ee0484e6aa03c06398f92ba92,14-02-2023,Fiat,127,1978,Used,"100,000",1600,Manual,Hatchback,,30000
600,e956966026dd471094400ee698a675ae,14-02-2023,Brilliance,Galena,2007,Used,"179,000",2000,Automatic,Sedan,,140000
601,b5002c37e9004e9e81e049633c3bc4cc,14-02-2023,Toyota,Avanza,2017,Used,"94,000",1500,Automatic,SUV,Yes,600000
602,f1acd803b76940e5b0c8e81e3b94b765,14-02-2023,Kia,Rio,2009,Used,"110,000",1400,Manual,Sedan,,210000
613,arrizo,14-02-2023,Chery,ARRIZO 5,2022,Used,"30,000",1500,Automatic,Sedan,Yes,330000
614,32575afdfc0c44909a80030e84afd82c,14-02-2023,MG,5,2022,Used,"33,000",1500,Automatic,Sedan,Yes,460000
615,nissan,14-02-2023,Nissan Motor Egypt,Sunny,2011,Used,"106,000",1600,Automatic,Sedan,,265000
617,474620f95fa94424baba714b0ffd09c1,14-02-2023,Jeep,Wrangler,2010,Used,"222,000",3800,Automatic,SUV,Yes,590000
618,nissan,14-02-2023,Nissan Motor Egypt,Sunny,2022,Used,"35,000",1500,Automatic,Sedan,Yes,395000
619,nissan,14-02-2023,Nissan Motor Egypt,Sunny,2019,Used,"68,000",1500,Automatic,Sedan,Yes,335000
620,7a4f1fcb47cb495dacaf381c25fbda20,14-02-2023,Skoda,Octavia,2019,Used,"130,000",1600,Automatic,Sedan,Yes,700000
621,arrizo,14-02-2023,Chery,ARRIZO 5,2020,Used,"87,000",1500,Manual,Sedan,,280000
622,3c231c4fcd7a48e7b95eb74a0799ff57,14-02-2023,Skoda,Octavia,2002,Used,"10,000",1600,Automatic,Sedan,,260000
623,80b19aeb80d04d6ba58caf0d63714b5f,14-02-2023,MG,RX5,2019,Used,"132,000",1500,Automatic,SUV,Yes,580000
624,bbe894249efe46f6b006f11bb17cc016,14-02-2023,MG,6,2021,Used,"60,000",1500,Dual Clutch,Sedan,Yes,580000
634,f51c76d307a74d53b00773c3e8cecd70,14-02-2023,Renault,Logan,2016,Used,"208,000",1600,Manual,Sedan,,195000
635,306560d6de97403185fbf6bcb6bfe649,14-02-2023,MG,ZS,2020,Used,"90,000",1500,Automatic,SUV,Yes,480000
636,fe8e04cea3634b22a6d001480b1c6964,14-02-2023,Proton,Persona,2009,Used,"160,000",1600,Automatic,Sedan,,228000
637,0a97aecff5d242e18f228105093befe9,14-02-2023,Opel,Insignia,2018,Used,"54,000",1600,Automatic,Sedan,Yes,770000
638,nissan,14-02-2023,Nissan Motor Egypt,Sunny,2020,Used,"100,000",1500,Automatic,Sedan,,270000
639,c047d5b936e44a5aa38a754ac7096ca8,14-02-2023,Mercedes,C180,2022,Used,"4,000",1500,Automatic,Sedan,Yes,2390000
640,2f6beb62bd324d05adaca392cf7aaf81,14-02-2023,Mercedes,E200,2004,Used,"210,000",1800,Automatic,Sedan,,500000
641,a6b7debfa8bd4750980625740fbcf639,14-02-2023,Skoda,Octavia,2014,Used,"107,000",1400,Automatic,Sedan,,465000
642,grand,14-02-2023,Jeep,Grand Cherokee,2021,Used,"35,000",5700,Automatic,SUV,,2450000
643,tiggo,14-02-2023,Chery,Tiggo 3,2020,Used,"34,000",1600,Automatic,SUV,,420000
644,efeadd6f839e48d8a05bac7174dc3ca5,14-02-2023,Mercedes,E200,2020,Used,"38,000",2000,Automatic,Sedan,,2400000
645,9c4be67d3c984a92a4ec4b1a7eeb283c,14-02-2023,Mitsubishi,Pajero,2017,Used,"16,000",3800,Automatic,Hatchback,,1850000
656,nissan,14-02-2023,Nissan Motor Egypt,Sunny,2018,Used,"71,500",1500,Automatic,Sedan,,285000
657,c6c8e604687f44e486524b896fb7cc0d,14-02-2023,Peugeot,508,2020,Used,"58,000",1600,Automatic,Sedan,Yes,920000
658,1f9dfa1459924603b7b7838e54097e25,14-02-2023,Mercedes,E200,2008,Used,"164,000",1800,Automatic,Sedan,,700000
